"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
3916,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,979,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bc00","0x14806a8d8b00",1918512419860688,1918512419874182,1918512422005706,1918512422054210,2131524
3917,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1959,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bb80","0x14806a8d8b40",1918512422900553,1918512423230348,1918512426204433,1918512426232872,2974085
3918,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,979,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bb80","0x14806a8d8b00",1918512426435152,1918512426446834,1918512428574038,1918512428606952,2127204
3919,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1959,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bc80","0x14806a8d8b40",1918512429688168,1918512430016440,1918512433039006,1918512433086975,3022566
3920,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,980,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bc80","0x14806a8d8b00",1918512433336637,1918512433350526,1918512435465250,1918512435493287,2114724
3921,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1961,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ba80","0x14806a8d8b40",1918512436506552,1918512436833093,1918512439842858,1918512439889779,3009765
3922,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,980,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ba80","0x14806a8d8b00",1918512440139701,1918512440154059,1918512442288302,1918512442320007,2134243
3923,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1961,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ba00","0x14806a8d8b40",1918512443284438,1918512443611185,1918512446633750,1918512446688215,3022565
3924,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,981,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ba00","0x14806a8d8b00",1918512446950581,1918512446964951,1918512449111195,1918512449159683,2146244
3925,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1963,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b980","0x14806a8d8b40",1918512450192796,1918512450522077,1918512453509443,1918512453556756,2987366
3926,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,981,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b980","0x14806a8d8b00",1918512453823941,1918512453839843,1918512455966247,1918512456014427,2126404
3927,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1963,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3bb00","0x14806a8d8b40",1918512456883143,1918512457214410,1918512460200335,1918512460247964,2985925
3928,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,982,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3bb00","0x14806a8d8b00",1918512460494580,1918512460508223,1918512462641666,1918512462686098,2133443
3929,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1965,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b900","0x14806a8d8b40",1918512463757666,1918512464086468,1918512467058474,1918512467105274,2972006
3930,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,982,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b900","0x14806a8d8b00",1918512467352811,1918512467366474,1918512469509678,1918512469541343,2143204
3931,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1965,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b800","0x14806a8d8b40",1918512470377306,1918512470710960,1918512473730966,1918512473786073,3020006
3932,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,983,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b800","0x14806a8d8b00",1918512474057206,1918512474072886,1918512476211770,1918512476258963,2138884
3933,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1967,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b780","0x14806a8d8b40",1918512477355479,1918512477682333,1918512480686498,1918512480731431,3004165
3934,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,983,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b780","0x14806a8d8b00",1918512480984500,1918512480999619,1918512483133703,1918512483181478,2134084
3935,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1967,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b700","0x14806a8d8b40",1918512484217167,1918512484545226,1918512487534991,1918512487582228,2989765
3936,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,984,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b700","0x14806a8d8b00",1918512487830407,1918512487844112,1918512489960915,1918512489990314,2116803
3937,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1969,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b880","0x14806a8d8b40",1918512490820316,1918512491151158,1918512494144603,1918512494191950,2993445
3938,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,984,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b880","0x14806a8d8b00",1918512494401124,1918512494413404,1918512496524127,1918512496554809,2110723
3939,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1969,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b680","0x14806a8d8b40",1918512497587320,1918512497914850,1918512500942536,1918512500990005,3027686
3940,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,985,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b680","0x14806a8d8b00",1918512501237813,1918512501251656,1918512503377580,1918512503408902,2125924
3941,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1971,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b580","0x14806a8d8b40",1918512504372501,1918512504699502,1918512507715668,1918512507763112,3016166
3942,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,985,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b580","0x14806a8d8b00",1918512507982565,1918512507994868,1918512510132312,1918512510180936,2137444
3943,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1971,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b500","0x14806a8d8b40",1918512511028672,1918512511357115,1918512514370880,1918512514399175,3013765
3944,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,986,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b500","0x14806a8d8b00",1918512514601094,1918512514613601,1918512516732484,1918512516764628,2118883
3945,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1973,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b600","0x14806a8d8b40",1918512517856164,1918512518184167,1918512521163853,1918512521210685,2979686
3946,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,986,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b600","0x14806a8d8b00",1918512521459024,1918512521472813,1918512523612017,1918512523642657,2139204
3947,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1973,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b400","0x14806a8d8b40",1918512524653938,1918512524980593,1918512528051798,1918512528101529,3071205
3948,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,987,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b400","0x14806a8d8b00",1918512528351441,1918512528365398,1918512530512442,1918512530543751,2147044
3949,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1975,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b380","0x14806a8d8b40",1918512531532268,1918512531859004,1918512534855810,1918512534910586,2996806
3950,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,987,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b380","0x14806a8d8b00",1918512535172511,1918512535186690,1918512537303974,1918512537352056,2117284
3951,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1975,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b300","0x14806a8d8b40",1918512538202456,1918512538531977,1918512541553902,1918512541601403,3021925
3952,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,988,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b300","0x14806a8d8b00",1918512541861165,1918512541876623,1918512543997587,1918512544051871,2120964
3953,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1977,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b480","0x14806a8d8b40",1918512545141443,1918512545469429,1918512548460315,1918512548505293,2990886
3954,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,988,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b480","0x14806a8d8b00",1918512548750405,1918512548763995,1918512550904319,1918512550960429,2140324
3955,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1977,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b200","0x14806a8d8b40",1918512552033640,1918512552362562,1918512555396807,1918512555444290,3034245
3956,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,989,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b200","0x14806a8d8b00",1918512555692709,1918512555706728,1918512557845132,1918512557874408,2138404
3957,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1979,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b280","0x14806a8d8b40",1918512558700702,1918512559030094,1918512561987379,1918512562043251,2957285
3958,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,989,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b280","0x14806a8d8b00",1918512562298163,1918512562311220,1918512564435864,1918512564465925,2124644
3959,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1979,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b180","0x14806a8d8b40",1918512565453570,1918512565780506,1918512568796192,1918512568851144,3015686
3960,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,990,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b180","0x14806a8d8b00",1918512569119753,1918512569134272,1918512571257316,1918512571305660,2123044
3961,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1981,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b080","0x14806a8d8b40",1918512572350536,1918512572678119,1918512575643564,1918512575690840,2965445
3962,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,990,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b080","0x14806a8d8b00",1918512575949950,1918512575964685,1918512578132689,1918512578165083,2168004
3963,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1981,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b100","0x14806a8d8b40",1918512578986368,1918512579317171,1918512582308377,1918512582341050,2991206
3964,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,991,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b100","0x14806a8d8b00",1918512582547518,1918512582560217,1918512584689021,1918512584720661,2128804
3965,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1983,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3b000","0x14806a8d8b40",1918512585746049,1918512586073023,1918512589079109,1918512589126971,3006086
3966,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,991,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3b000","0x14806a8d8b00",1918512589376382,1918512589390240,1918512591504643,1918512591538494,2114403
3967,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1983,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3af00","0x14806a8d8b40",1918512592507503,1918512592834405,1918512595877770,1918512595926168,3043365
3968,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,992,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3af00","0x14806a8d8b00",1918512596176211,1918512596189771,1918512598333935,1918512598382658,2144164
3969,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1985,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ae80","0x14806a8d8b40",1918512599225063,1918512599554577,1918512602557783,1918512602586698,3003206
3970,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,992,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ae80","0x14806a8d8b00",1918512602787536,1918512602799063,1918512604931227,1918512604964075,2132164
3971,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1985,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3af80","0x14806a8d8b40",1918512606040201,1918512606368990,1918512609387075,1918512609434228,3018085
3972,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,993,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3af80","0x14806a8d8b00",1918512609680353,1918512609693956,1918512611829959,1918512611858666,2136003
3973,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1987,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ad80","0x14806a8d8b40",1918512612902720,1918512613230762,1918512616246128,1918512616293291,3015366
3974,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,993,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ad80","0x14806a8d8b00",1918512616543033,1918512616556848,1918512618701652,1918512618733419,2144804
3975,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1987,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ad00","0x14806a8d8b40",1918512619719802,1918512620046454,1918512623077180,1918512623131414,3030726
3976,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,994,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ad00","0x14806a8d8b00",1918512623386977,1918512623400701,1918512625521184,1918512625552795,2120483
3977,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1989,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ac80","0x14806a8d8b40",1918512626371154,1918512626700067,1918512629691432,1918512629739332,2991365
3978,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,994,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ac80","0x14806a8d8b00",1918512629998592,1918512630013513,1918512632149516,1918512632205600,2136003
3979,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1989,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ae00","0x14806a8d8b40",1918512633296144,1918512633624239,1918512636604885,1918512636649763,2980646
3980,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,995,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ae00","0x14806a8d8b00",1918512636910106,1918512636924565,1918512639041529,1918512639097706,2116964
3981,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1991,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ab80","0x14806a8d8b40",1918512640172881,1918512640500252,1918512643483297,1918512643529987,2983045
3982,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,995,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ab80","0x14806a8d8b00",1918512643778557,1918512643792418,1918512645951622,1918512645979693,2159204
3983,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1991,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ab00","0x14806a8d8b40",1918512646832919,1918512647165704,1918512650175789,1918512650232768,3010085
3984,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,996,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ab00","0x14806a8d8b00",1918512650484444,1918512650496590,1918512652664274,1918512652696161,2167684
3985,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1993,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3ac00","0x14806a8d8b40",1918512653671783,1918512653998709,1918512656997594,1918512657027006,2998885
3986,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,996,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3ac00","0x14806a8d8b00",1918512657298530,1918512657315834,1918512659481758,1918512659527921,2165924
3987,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1993,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3aa00","0x14806a8d8b40",1918512660564671,1918512660893761,1918512663875686,1918512663922759,2981925
3988,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,997,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3aa00","0x14806a8d8b00",1918512664174575,1918512664189447,1918512666358411,1918512666390099,2168964
3989,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1995,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3aa80","0x14806a8d8b40",1918512667208588,1918512667538733,1918512670524018,1918512670554042,2985285
3990,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,997,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3aa80","0x14806a8d8b00",1918512670755631,1918512670767379,1918512672898102,1918512672929656,2130723
3991,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1995,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a980","0x14806a8d8b40",1918512673945586,1918512674272505,1918512677297790,1918512677345555,3025285
3992,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,998,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a980","0x14806a8d8b00",1918512677596810,1918512677610911,1918512679754115,1918512679785262,2143204
3993,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1997,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a880","0x14806a8d8b40",1918512680759922,1918512681086597,1918512684091883,1918512684140213,3005286
3994,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,998,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a880","0x14806a8d8b00",1918512684391358,1918512684404683,1918512686513007,1918512686545724,2108324
3995,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1997,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a800","0x14806a8d8b40",1918512687373200,1918512687701649,1918512690724695,1918512690753552,3023046
3996,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,999,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a800","0x14806a8d8b00",1918512690954550,1918512690966295,1918512693107099,1918512693162199,2140804
3997,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1999,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a900","0x14806a8d8b40",1918512694241020,1918512694569022,1918512697545987,1918512697593778,2976965
3998,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,999,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a900","0x14806a8d8b00",1918512697842829,1918512697856548,1918512699982472,1918512700014429,2125924
3999,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1999,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a700","0x14806a8d8b40",1918512701050688,1918512701378154,1918512704397360,1918512704445777,3019206
4000,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,1000,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a700","0x14806a8d8b00",1918512704702863,1918512704716880,1918512706858964,1918512706890924,2142084
4001,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,2001,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a680","0x14806a8d8b40",1918512707878319,1918512708205687,1918512711213052,1918512711268780,3007365
4002,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,1000,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a680","0x14806a8d8b00",1918512711527790,1918512711542013,1918512713654017,1918512713685693,2112004
4003,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,2001,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a600","0x14806a8d8b40",1918512714510454,1918512714839459,1918512717827944,1918512717875847,2988485
4004,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,1001,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a600","0x14806a8d8b00",1918512718130538,1918512718146213,1918512720278857,1918512720338468,2132644
4005,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,2003,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a780","0x14806a8d8b40",1918512721455263,1918512721784619,1918512724749265,1918512724801398,2964646
4006,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,1001,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a780","0x14806a8d8b00",1918512725050318,1918512725064305,1918512727197269,1918512727253889,2132964
4007,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,2003,37747,37747,112640,256,512,16416,32,72,0,"0x14782bb3a500","0x14806a8d8b40",1918512728324845,1918512728652152,1918512731639677,1918512731686912,2987525
4008,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,1002,37747,37747,112640,256,512,0,24,40,4288,"0x14782bb3a500","0x14806a8d8b00",1918512731935111,1918512731948958,1918512734081922,1918512734110347,2132964
